Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Note
"IG","Government Expenditure","300","Greece","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2008","2008","million USD","257.81","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2009","2009","million USD","1266.94","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2010","2010","million USD","378.79","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2011","2011","million USD","298.88","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2012","2012","million USD","294.23","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2013","2013","million USD","355.83","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2014","2014","million USD","387.41","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2015","2015","million USD","465.81","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2016","2016","million USD","475.65","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2017","2017","million USD","468.82","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2018","2018","million USD","544.42","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2019","2019","million USD","491.45","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2020","2020","million USD","905.76","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2021","2021","million USD","756.95","consolidated General Government"
"IG","Government Expenditure","300","Greece","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2022","2022","million USD","812.9","consolidated General Government"
"IG","Government Expenditure","308","Grenada","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2016","2016","million USD","7.95","consolidated General Government"
"IG","Government Expenditure","308","Grenada","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2017","2017","million USD","3.86","consolidated General Government"
"IG","Government Expenditure","308","Grenada","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2018","2018","million USD","4.27","consolidated General Government"
"IG","Government Expenditure","308","Grenada","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2019","2019","million USD","3.44","consolidated General Government"
"IG","Government Expenditure","308","Grenada","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2020","2020","million USD","4.07","consolidated General Government"
"IG","Government Expenditure","308","Grenada","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2021","2021","million USD","5.01","consolidated General Government"
"IG","Government Expenditure","308","Grenada","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2022","2022","million USD","4.68","consolidated General Government"
"IG","Government Expenditure","320","Guatemala","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2014","2014","million USD","228.43","consolidated General Government"
"IG","Government Expenditure","320","Guatemala","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2015","2015","million USD","109.02","consolidated General Government"
"IG","Government Expenditure","320","Guatemala","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2016","2016","million USD","117.52","consolidated General Government"
"IG","Government Expenditure","320","Guatemala","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2017","2017","million USD","166.29","consolidated General Government"
"IG","Government Expenditure","320","Guatemala","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2018","2018","million USD","176.32","consolidated General Government"
"IG","Government Expenditure","320","Guatemala","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2019","2019","million USD","154.83","consolidated General Government"
"IG","Government Expenditure","320","Guatemala","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2020","2020","million USD","106.61","consolidated General Government"
"IG","Government Expenditure","320","Guatemala","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2021","2021","million USD","119.31","consolidated General Government"
"IG","Government Expenditure","320","Guatemala","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2022","2022","million USD","162.1","consolidated General Government"
"IG","Government Expenditure","624","Guinea-Bissau","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2009","2009","million USD","12.08","consolidated General Government"
"IG","Government Expenditure","624","Guinea-Bissau","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2010","2010","million USD","14.36","consolidated General Government"
"IG","Government Expenditure","624","Guinea-Bissau","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2011","2011","million USD","14.88","consolidated General Government"
